year,award_category,artist_name,win
2008,Best Male Video,Flo Rida Feat. T-Pain,No 
2008,Best Male Video,T.I.,No 
2008,Best New Artist,Tokio Hotel,Yes 
2008,Best New Artist,Katy Perry,No 
2008,Best New Artist,Taylor Swift,No 
2008,Best New Artist,Jordin Sparks Feat. Chris Brown,No 
2008,Best New Artist,Miley Cyrus,No 
2008,Best Pop Video,Britney Spears,Yes 
2008,Best Pop Video,Jonas Brothers,No 
2008,Best Pop Video,Tokio Hotel,No 
2008,Best Pop Video,Danity Kane,No 
2008,Best Pop Video,Panic! At the Disco,No 
2008,Best Rock Video,Linkin Park,Yes 
2008,Best Rock Video,Foo Fighters,No 
2008,Best Rock Video,Slipknot,No 
2008,Best Rock Video,Fall Out Boy Feat. John Mayer,No 
2008,Best Rock Video,Paramore,No 
2008,Best Special Effects,Kanye West Feat. T-Pain,Yes 
2008,Best Special Effects,Erykah Badu,No 
2008,Best Special Effects,Missy Elliott,No 
2008,Best Special Effects,Coldplay,No 
2008,Best Special Effects,Linkin Park,No 
2008,Best UK Video,The Ting Tings,Yes 
2008,Best UK Video,Duffy,No 
2008,Best UK Video,Leona Lewis,No 
2008,Best UK Video,Coldplay,No 
2008,Best UK Video,Estelle Feat. Kanye West,No 
2008,Video of the Year ,Britney Spears,Yes 
2008,Video of the Year ,Jonas Brothers,No 
2008,Video of the Year ,The Ting Tings,No 
2008,Video of the Year ,Chris Brown,No 
2008,Video of the Year ,The Pussycat Dolls,No 
2009,Best Art Direction ,Lady Gaga,Yes 
2009,Best Art Direction ,Britney Spears,No 
2009,Best Art Direction ,Gnarls Barkley,No 
2009,Best Art Direction ,Beyoncé,No 
2009,Best Art Direction ,Coldplay,No 
2009,Best Choreography ,Beyoncé,Yes 
2009,Best Choreography ,Britney Spears,No 
2009,Best Choreography ,Kristinia DeBarge,No 
2009,Best Choreography ,"A.R. Rahman Feat. The Pussycat Dolls, Nicole Scherzinger",No 
2009,Best Choreography ,Ciara Feat. Justin Timberlake,No 
2009,Best Cinematography,Green Day ,Yes 
2009,Best Cinematography,Britney Spears,No 
2009,Best Cinematography,Lady Gaga,No 
2009,Best Cinematography,Beyoncé,No 
2009,Best Cinematography,Coldplay,No 
2009,Best Direction ,Green Day ,Yes 
2009,Best Direction ,Britney Spears,No 
2009,Best Direction ,Lady Gaga,No 
2009,Best Direction ,Beyoncé,No 
2009,Best Direction ,Cobra Starship,No 
2009,Best Editing,Beyoncé,Yes 
2009,Best Editing,Coldplay,No 
2009,Best Editing,Miley Cyrus,No 
2009,Best Editing,Britney Spears,No 
2009,Best Editing,Lady Gaga,No 
2009,Best Female Video,Taylor Swift,Yes 
2009,Best Female Video,Katy Perry,No 
2009,Best Female Video,Lady Gaga,No 
2009,Best Female Video,Beyoncé,No 
2009,Best Female Video,Kelly Clarkson,No 
2009,Best Female Video,P!nk ,No 
2009,Best Hip-Hop Video,Eminem,Yes 
2009,Best Hip-Hop Video,Flo Rida Feat. Ke$ha,No 
2009,Best Hip-Hop Video,Kanye West,No 
2009,Best Hip-Hop Video,Asher Roth,No 
2009,Best Hip-Hop Video,Jay-Z,No 
2009,Best Male Video,T.I. Feat. Rihanna,Yes 
2009,Best Male Video,Jay-Z,No 
2009,Best Male Video,Ne-Yo,No 
2009,Best Male Video,Eminem,No 
2009,Best Male Video,Kanye West,No 
2009,Best New Artist,Lady Gaga,Yes 
2009,Best New Artist,Asher Roth,No 
2009,Best New Artist,Kid Cudi,No 
2009,Best New Artist,3OH!3,No 
2009,Best New Artist,Drake,No 
2009,Best Pop Video,Britney Spears,Yes 
2009,Best Pop Video,Cobra Starship,No 
2009,Best Pop Video,Wisin & Yandel,No 
2009,Best Pop Video,Beyoncé,No 
2009,Best Pop Video,Lady Gaga,No 
2009,Best Rock Video,Green Day ,Yes 
2009,Best Rock Video,Fall Out Boy ,No 
2009,Best Rock Video,Paramore,No 
2009,Best Rock Video,Coldplay,No 
2009,Best Rock Video,Kings of Leon,No 
2009,Best Special Effects,Lady Gaga,Yes 
2009,Best Special Effects,Eminem,No 
2009,Best Special Effects,Kanye West Feat. Mr. Hudson,No 
2009,Best Special Effects,Beyoncé,No 
2009,Best Special Effects,Gnarls Barkley,No 
2009,Best Video (That Should Have Won a Moonman),Beastie Boys,Yes 
2009,Best Video (That Should Have Won a Moonman),David Lee Roth,No 
2009,Best Video (That Should Have Won a Moonman),Foo Fighters,No 
2009,Best Video (That Should Have Won a Moonman),OK Go,No 
2009,Best Video (That Should Have Won a Moonman),Tom Petty and the Heartbreakers,No 
2009,Best Video (That Should Have Won a Moonman),Björk,No 
2009,Best Video (That Should Have Won a Moonman),Dr. Dre Feat. Snoop Dogg,No 
2009,Best Video (That Should Have Won a Moonman),George Michael,No 
2009,Best Video (That Should Have Won a Moonman),Radiohead,No 
2009,Best Video (That Should Have Won a Moonman),U2,No 
2009,Breakthrough Video ,Matt & Kim,Yes 
2009,Breakthrough Video ,Bat for Lashes,No 
2009,Breakthrough Video ,Cold War Kids,No 
2009,Breakthrough Video ,Gnarls Barkley,No 
2009,Breakthrough Video ,Passion Pit,No 
2009,Breakthrough Video ,Anjulie,No 
2009,Breakthrough Video ,Chairlift,No 
2009,Breakthrough Video ,Death Cab for Cutie,No 
2009,Breakthrough Video ,Major Lazer,No 
2009,Breakthrough Video ,Yeah Yeah Yeahs,No 
2009,Video of the Year ,Beyoncé,Yes 
2009,Video of the Year ,Eminem,No 
2009,Video of the Year ,Lady Gaga,No 
2009,Video of the Year ,Britney Spears,No 
2009,Video of the Year ,Kanye West,No 
2010,Best Art Direction ,Florence + the Machine,Yes 
2010,Best Art Direction ,Beyoncé Feat. Lady Gaga,No 
2010,Best Art Direction ,Lady Gaga,No 
2010,Best Art Direction ,30 Seconds to Mars,No 
2010,Best Art Direction ,Eminem,No 
2010,Best Choreography ,Lady Gaga,Yes 
2010,Best Choreography ,Janelle Monáe Feat. Big Boi,No 
2010,Best Choreography ,Usher Feat. Will.i.am,No 
2010,Best Choreography ,Beyoncé Feat. Lady Gaga,No 
2010,Best Choreography ,Lady Gaga Feat. Beyoncé,No 
2010,Best Cinematography,Jay-Z Feat. Alicia Keys,Yes 
2010,Best Cinematography,Florence + the Machine,No 
2010,Best Cinematography,Mumford & Sons,No 
2010,Best Cinematography,Eminem,No 
2010,Best Cinematography,Lady Gaga,No 
2010,Best Collaboration,Lady Gaga Feat. Beyoncé,Yes 
2010,Best Collaboration,B.O.B Feat. Hayley Williams,No 
2010,Best Collaboration,Jay-Z Feat. Alicia Keys,No 
2010,Best Collaboration,3OH!3 Feat. Ke$ha,No 
2010,Best Collaboration,Beyoncé Feat. Lady Gaga,No 
2010,Best Dance Video ,Lady Gaga,Yes 
2010,Best Dance Video ,David Guetta Feat. Akon,No 
2010,Best Dance Video ,Usher Feat. Will.i.am,No 
2010,Best Dance Video ,Cascada,No 
2010,Best Dance Video ,Enrique Iglesias Feat. Pitbull,No 
2010,Best Direction ,Lady Gaga,Yes 
2010,Best Direction ,Eminem,No 
2010,Best Direction ,P!nk ,No 
2010,Best Direction ,30 Seconds to Mars,No 
2010,Best Direction ,Jay-Z Feat. Alicia Keys,No 
2010,Best Editing,Lady Gaga,Yes 
2010,Best Editing,Miike Snow,No 
2010,Best Editing,Rihanna,No 
2010,Best Editing,Eminem,No 
2010,Best Editing,P!nk ,No 
2010,Best Female Video,Lady Gaga,Yes 
2010,Best Female Video,Katy Perry Feat. Snoop Dogg,No 
2010,Best Female Video,Taylor Swift,No 
2010,Best Female Video,Beyoncé Feat. Lady Gaga,No 
2010,Best Female Video,Ke$ha,No 
2010,Best Hip-Hop Video,Eminem,Yes 
2010,Best Hip-Hop Video,"Drake Feat. Kanye West, Lil Wayne, Eminem",No 
2010,Best Hip-Hop Video,Kid Cudi,No 
2010,Best Hip-Hop Video,B.O.B Feat. Hayley Williams,No 
2010,Best Hip-Hop Video,Jay-Z Feat. Swizz Beatz,No 
2010,Best Male Video,Eminem,Yes 
2010,Best Male Video,Drake,No 
2010,Best Male Video,Usher Feat. Will.i.am,No 
2010,Best Male Video,B.O.B Feat. Hayley Williams,No 
2010,Best Male Video,Jason Derulo,No 
2010,Best New Artist,Justin Bieber Feat. Ludacris,Yes 
2010,Best New Artist,Jason Derulo,No 
2010,Best New Artist,Nicki Minaj Feat. Sean Garrett,No 
2010,Best New Artist,Broken Bells,No 
2010,Best New Artist,Ke$ha,No 
2010,Best Pop Video,Lady Gaga,Yes 
2010,Best Pop Video,Beyoncé Feat. Lady Gaga,No 
2010,Best Pop Video,Ke$ha,No 
2010,Best Pop Video,B.O.B. Feat. Bruno Mars,No 
2010,Best Pop Video,Katy Perry Feat. Snoop Dogg,No 
2010,Best Rock Video,30 Seconds to Mars,Yes 
2010,Best Rock Video,MGMT,No 
2010,Best Rock Video,Paramore,No 
2010,Best Rock Video,Florence + the Machine,No 
2010,Best Rock Video,Muse,No 
2010,Best Special Effects,Muse,Yes 
2010,Best Special Effects,Eminem,No 
2010,Best Special Effects,Lady Gaga,No 
2010,Best Special Effects,Dan Black,No 
2010,Best Special Effects,Green Day ,No 
2010,Latino Artist of the Year ,Aventura,Yes 
2010,Latino Artist of the Year ,Daddy Yankee,No 
2010,Latino Artist of the Year ,Shakira,No 
2010,Latino Artist of the Year ,Camila,No 
2010,Latino Artist of the Year ,Pitbull,No 
2010,Latino Artist of the Year ,Wisin & Yandel,No 
2010,Video of the Year ,Lady Gaga,Yes 
2010,Video of the Year ,B.O.B Feat. Hayley Williams,No 
2010,Video of the Year ,Florence + the Machine,No 
2010,Video of the Year ,30 Seconds to Mars,No 
2010,Video of the Year ,Eminem,No 
2010,Video of the Year ,Lady Gaga Feat. Beyoncé,No 
2011,Best Art Direction ,Adele,Yes 
2011,Best Art Direction ,Kanye West Feat. Dwele,No 
2011,Best Art Direction ,Lady Gaga,No 
2011,Best Art Direction ,Death Cab for Cutie,No 
2011,Best Art Direction ,Katy Perry Feat. Kanye West,No 
2011,Best Choreography ,Beyoncé,Yes 
2011,Best Choreography ,Bruno Mars,No 
2011,Best Choreography ,Lady Gaga,No 
2011,Best Choreography ,Britney Spears,No 
2011,Best Choreography ,"LMFAO Feat. Lauren Bennett, GoonRock",No 
2011,Best Cinematography,Adele,Yes 
2011,Best Cinematography,Beyoncé,No 
2011,Best Cinematography,Katy Perry,No 
2011,Best Cinematography,30 Seconds to Mars,No 
2011,Best Cinematography,Eminem Feat. Rihanna,No 
2011,Best Collaboration,Katy Perry Feat. Kanye West,Yes 
2011,Best Collaboration,Kanye West,No 
2011,Best Collaboration,Pitbull,No 
2011,Best Collaboration,"Chris Brown Feat. Lil Wayne, Busta Rhymes",No 
2011,Best Collaboration,Nicki Minaj Feat. Drake,No 
2011,Best Direction ,Beastie Boys,Yes 
2011,Best Direction ,Adele,No 
2011,Best Direction ,Katy Perry Feat. Kanye West,No 
2011,Best Direction ,30 Seconds to Mars,No 
2011,Best Direction ,Eminem Feat. Rihanna,No 
2011,Best Editing ,Adele,Yes 
2011,Best Editing ,Kanye West,No 
2011,Best Editing ,Manchester Orchestra,No 
2011,Best Editing ,30 Seconds to Mars,No 
2011,Best Editing ,Katy Perry Feat. Kanye West,No 
2011,Best Female Video,Lady Gaga,Yes 
2011,Best Female Video,Beyoncé,No 
2011,Best Female Video,Nicki Minaj,No 
2011,Best Female Video,Adele,No 
2011,Best Female Video,Katy Perry,No 
2011,Best Hip-Hop Video,Nicki Minaj,Yes 
2011,Best Hip-Hop Video,Kanye West,No 
2011,Best Hip-Hop Video,Lupe Fiasco ,No 
2011,Best Hip-Hop Video,"Chris Brown Feat. Lil Wayne, Busta Rhymes",No 
2011,Best Hip-Hop Video,Lil Wayne Feat. Cory Gunz,No 
2011,Best Latino Artist,Wisin & Yandel,Yes 
2011,Best Latino Artist,Enrique Iglesias,No 
2011,Best Latino Artist,Prince Royce,No 
2011,Best Latino Artist,Don Omar Feat. Lucenzo,No 
2011,Best Latino Artist,Maná,No 
2011,Best Male Video,Justin Bieber,Yes 
2011,Best Male Video,CeeLo Green,No 
2011,Best Male Video,Kanye West,No 
2011,Best Male Video,Bruno Mars,No 
2011,Best Male Video,Eminem Feat. Rihanna,No 
2011,Best New Artist,"Tyler, the Creator",Yes 
2011,Best New Artist,Foster the People,No 
2011,Best New Artist,Wiz Khalifa,No 
2011,Best New Artist,Big Sean Feat. Chris Brown,No 
2011,Best New Artist,Kreayshawn,No 
2011,Best Pop Video,Britney Spears,Yes 
2011,Best Pop Video,Bruno Mars,No 
2011,Best Pop Video,Pitbull,No 
2011,Best Pop Video,Adele,No 
2011,Best Pop Video,Katy Perry,No 
2011,Best Rock Video,Foo Fighters,Yes 
2011,Best Rock Video,Foster the People,No 
2011,Best Rock Video,The Black Keys,No 
2011,Best Rock Video,Cage the Elephant,No 
2011,Best Rock Video,Mumford & Sons,No 
2011,Best Special Effects,Katy Perry Feat. Kanye West,Yes 
2011,Best Special Effects,Kanye West Feat. Dwele,No 
2011,Best Special Effects,Manchester Orchestra,No 
2011,Best Special Effects,Chromeo,No 
2011,Best Special Effects,Linkin Park,No 
2011,Best Video with a Message,Lady Gaga,Yes 
2011,Best Video with a Message,Katy Perry,No 
2011,Best Video with a Message,Rise Against ,No 
2011,Best Video with a Message,Eminem Feat. Rihanna,No 
2011,Best Video with a Message,P!nk ,No 
2011,Best Video with a Message,Taylor Swift,No 
2011,Video of the Year ,Katy Perry,Yes 
2011,Video of the Year ,Beastie Boys,No 
2011,Video of the Year ,"Tyler, the Creator",No 
2011,Video of the Year ,Adele,No 
2011,Video of the Year ,Bruno Mars,No 
2011,Michael Jackson Video Vanguard Award,Britney Spears,Yes 
2012,Best Art Direction ,Katy Perry,Yes 
2012,Best Art Direction ,Lana Del Ray,No 
2012,Best Art Direction ,Regina Spektor,No 
2012,Best Art Direction ,Drake Feat. Rihanna,No 
2012,Best Art Direction ,Of Monsters and Men,No 
2012,Best Choreography ,Chris Brown,Yes 
2012,Best Choreography ,Beyoncé,No 
2012,Best Choreography ,Rihanna,No 
2012,Best Choreography ,Avicii,No 
2012,Best Choreography ,Jennifer Lopez Feat. Pitbull,No 
2012,Best Cinematography,M.I.A. ,Yes 
2012,Best Cinematography,Coldplay Feat. Rihanna,No 
2012,Best Cinematography,Lana Del Ray,No 
2012,Best Cinematography,Adele,No 
2012,Best Cinematography,Drake Feat. Rihanna,No 
2012,Best Direction ,M.I.A. ,Yes 
2012,Best Direction ,Duck Sauce,No 
2012,Best Direction ,Jay-Z Feat. Kanye West ,No 
2012,Best Direction ,Coldplay Feat. Rihanna,No 
2012,Best Direction ,Frank Ocean ,No 
2012,Best Editing ,Beyoncé,Yes 
2012,Best Editing ,Gotye Feat. Kimbra,No 
2012,Best Editing ,"Kanye West Feat. Pusha T, Big Sean, 2 Chainz",No 
2012,Best Editing ,A$AP Rocky,No 
2012,Best Editing ,Jay-Z Feat. Kanye West ,No 
2012,Best Electronic Dance Music video,Calvin Harris,Yes 
2012,Best Electronic Dance Music video,Duck Sauce,No 
2012,Best Electronic Dance Music video,Skrillex,No 
2012,Best Electronic Dance Music video,Avicii,No 
2012,Best Electronic Dance Music video,Martin Solveig,No 
2012,Best Female Video,Nicki Minaj,Yes 
2012,Best Female Video,Katy Perry,No 
2012,Best Female Video,Selena Gomez & the Scene,No 
2012,Best Female Video,Beyoncé,No 
2012,Best Female Video,Rihanna Feat. Calvin Harris,No 
2012,Best Hip-Hop Video,Drake Feat. Lil Wayne,Yes 
2012,Best Hip-Hop Video,Jay-Z Feat. Kanye West ,No 
2012,Best Hip-Hop Video,Nicki Minaj Feat. 2 Chainz,No 
2012,Best Hip-Hop Video,Childish Gambino ,No 
2012,Best Hip-Hop Video,"Kanye West Feat. Pusha T, Big Sean, 2 Chainz",No 
2012,Best Latino Artist,Romeo Santos,Yes 
2012,Best Latino Artist,Juanes,No 
2012,Best Latino Artist,Wisin & Yandel,No 
2012,Best Latino Artist,Jennifer Lopez,No 
2012,Best Latino Artist,Pitbull,No 
2012,Best Male Video,Chris Brown,Yes 
2012,Best Male Video,Frank Ocean ,No 
2012,Best Male Video,Usher,No 
2012,Best Male Video,Drake Feat. Rihanna,No 
2012,Best Male Video,Justin Bieber,No 
2012,Best New Artist,One Direction ,Yes 
2012,Best New Artist,Frank Ocean ,No 
2012,Best New Artist,The Wanted,No 
2012,Best New Artist,Carly Rae Jepsen,No 
2012,Best New Artist,fun. Feat. Janelle Monáe,No 
2012,Best Pop Video,One Direction ,Yes 
2012,Best Pop Video,Justin Bieber ,No 
2012,Best Pop Video,Rihanna Feat. Calvin Harris,No 
2012,Best Pop Video,fun. Feat. Janelle Monáe,No 
2012,Best Pop Video,Maroon 5 Feat. Wiz Khalifa,No 
2012,Best Rock Video,Coldplay,Yes 
2012,Best Rock Video,Jack White,No 
2012,Best Rock Video,The Black Keys,No 
2012,Best Rock Video,Imagine Dragons,No 
2012,Best Rock Video,Linkin Park,No 
2012,Best Video with a Message,Demi Lovato,Yes 
2012,Best Video with a Message,K’naan Feat. Nelly Furtado,No 
2012,Best Video with a Message,Lil Wayne,No 
2012,Best Video with a Message,Gym Class Heroes Feat. Ryan Tedder,No 
2012,Best Video with a Message,Kelly Clarkson,No 
2012,Best Video with a Message,Rise Against ,No 
2012,Best Visual Effects,Skrillex,Yes 
2012,Best Visual Effects,Katy Perry,No 
2012,Best Visual Effects,Rihanna,No 
2012,Best Visual Effects,David Guetta Feat. Nicki Minaj,No 
2012,Best Visual Effects,Linkin Park,No 
2012,Most Share-Worthy Video,One Direction ,Yes 
2012,Most Share-Worthy Video,Carly Rae Jepsen,No 
2012,Most Share-Worthy Video,Justin Bieber,No 
2012,Most Share-Worthy Video,Beyoncé,No 
2012,Most Share-Worthy Video,Gotye Feat. Kimbra,No 
2012,Video of the Year ,Rihanna Feat. Calvin Harris,Yes 
2012,Video of the Year ,Gotye Feat. Kimbra,No 
2012,Video of the Year ,M.I.A. ,No 
2012,Video of the Year ,Drake Feat. Rihanna,No 
2012,Video of the Year ,Katy Perry,No 
2013,Artist to Watch,Austin Mahone,Yes 
2013,Artist to Watch,The Weeknd,No 
2013,Artist to Watch,Zedd Feat. Foxes,No 
2013,Artist to Watch,Iggy Azalea,No 
2013,Artist to Watch,Twenty One Pilots,No 
2013,Best Art Direction ,Janelle Monáe Feat. Erykah Badu,Yes 
2013,Best Art Direction ,Alt-J,No 
2013,Best Art Direction ,Lana Del Ray,No 
2013,Best Art Direction ,30 Seconds to Mars,No 
2013,Best Art Direction ,Capital Cities,No 
2013,Best Choreography ,Bruno Mars,Yes 
2013,Best Choreography ,Ciara,No 
2013,Best Choreography ,Will.i.am Feat. Justin Bieber ,No 
2013,Best Choreography ,Chris Brown,No 
2013,Best Choreography ,Jennifer Lopez Feat. Pitbull,No 
2013,Best Cinematography,Macklemore & Ryan Lewis Feat. Ray Dalton,Yes 
2013,Best Cinematography,A-Trak Feat. Tommy Trash,No 
2013,Best Cinematography,Yeah Yeah Yeahs,No 
2013,Best Cinematography,30 Seconds to Mars,No 
2013,Best Cinematography,Lana Del Ray,No 
2013,Best Collaboration,P!nk ,Yes 
2013,Best Collaboration,Justin Timberlake Feat. Jay-Z,No 
2013,Best Collaboration,"Robin Thicke Feat. T.I., Pharrell",No 
2013,Best Collaboration,Calvin Harris Feat. Ellie Goulding,No 
2013,Best Collaboration,Pitbull Feat. Christina Aguilera,No 
2013,Best Direction ,Justin Timberlake Feat. Jay-Z,Yes 
2013,Best Direction ,fun. ,No 
2013,Best Direction ,Yeah Yeah Yeahs,No 
2013,Best Direction ,Drake,No 
2013,Best Direction ,Macklemore & Ryan Lewis Feat. Ray Dalton,No 
2013,Best Editing ,Justin Timberlake,Yes 
2013,Best Editing ,Macklemore & Ryan Lewis Feat. Ray Dalton,No 
2013,Best Editing ,P!nk ,No 
2013,Best Editing ,Calvin Harris Feat. Florence Welch,No 
2013,Best Editing ,Miley Cyrus,No 
2013,Best Female Video,Taylor Swift,Yes 
2013,Best Female Video,Miley Cyrus,No 
2013,Best Female Video,Rihanna Feat. Mikky Ekko,No 
2013,Best Female Video,Demi Lovato,No 
2013,Best Female Video,P!nk ,No 
2013,Best Hip-Hop Video,Macklemore & Ryan Lewis Feat. Ray Dalton,Yes 
2013,Best Hip-Hop Video,Drake,No 
2013,Best Hip-Hop Video,Kendrick Lamar ,No 
2013,Best Hip-Hop Video,"A$AP Rocky Feat. Drake, 2 Chainz, Kendrick Lamar",No 
2013,Best Hip-Hop Video,J. Cole Feat. Miguel,No 
2013,Best Latino Artist,Daddy Yankee,Yes 
2013,Best Latino Artist,Don Omar,No 
2013,Best Latino Artist,Pitbull,No 
2013,Best Latino Artist,Alejandro Sanz,No 
2013,Best Latino Artist,Jesse & Joy,No 
2013,Best Male Video,Bruno Mars,Yes 
2013,Best Male Video,Justin Timberlake,No 
2013,Best Male Video,"Robin Thicke Feat. T.I., Pharrell",No 
2013,Best Male Video,Ed Sheeran,No 
2013,Best Male Video,Kendrick Lamar ,No 
2013,Best Pop Video,Selena Gomez,Yes 
2013,Best Pop Video,fun. ,No 
2013,Best Pop Video,Miley Cyrus,No 
2013,Best Pop Video,Bruno Mars,No 
2013,Best Pop Video,Justin Timberlake,No 
2013,Best Rock Video,30 Seconds to Mars,Yes 
